"","date","county","state","fips","cases","deaths"
"324","2020-04-21","Staunton city","Virginia",51790,10,0
"325","2020-04-21","Waynesboro city","Virginia",51820,8,0
"326","2020-04-21","Winchester city","Virginia",51840,27,0
"327","2020-04-22","Alleghany","Virginia",51005,5,0
"328","2020-04-22","Augusta","Virginia",51015,30,0
"329","2020-04-22","Buena Vista city","Virginia",51530,5,0
"330","2020-04-22","Frederick","Virginia",51069,86,0
"331","2020-04-22","Harrisonburg city","Virginia",51660,318,8
"332","2020-04-22","Highland","Virginia",51091,1,0
"333","2020-04-22","Lexington city","Virginia",51678,3,0
"334","2020-04-22","Page","Virginia",51139,16,0
"335","2020-04-22","Rockbridge","Virginia",51163,5,0
"336","2020-04-22","Rockingham","Virginia",51165,145,1
"337","2020-04-22","Shenandoah","Virginia",51171,53,0
"338","2020-04-22","Staunton city","Virginia",51790,10,0
"339","2020-04-22","Waynesboro city","Virginia",51820,8,0
"340","2020-04-22","Winchester city","Virginia",51840,29,0
"341","2020-04-23","Alleghany","Virginia",51005,5,0
"342","2020-04-23","Augusta","Virginia",51015,33,1
"343","2020-04-23","Buena Vista city","Virginia",51530,5,0
"344","2020-04-23","Frederick","Virginia",51069,87,0
"345","2020-04-23","Harrisonburg city","Virginia",51660,346,8
"346","2020-04-23","Highland","Virginia",51091,1,0
"347","2020-04-23","Lexington city","Virginia",51678,3,0
"348","2020-04-23","Page","Virginia",51139,22,0
"349","2020-04-23","Rockbridge","Virginia",51163,5,0
"350","2020-04-23","Rockingham","Virginia",51165,163,1
"351","2020-04-23","Shenandoah","Virginia",51171,58,1
"352","2020-04-23","Staunton city","Virginia",51790,10,0
"353","2020-04-23","Waynesboro city","Virginia",51820,9,0
"354","2020-04-23","Winchester city","Virginia",51840,30,0
"355","2020-04-24","Alleghany","Virginia",51005,5,0
"356","2020-04-24","Augusta","Virginia",51015,34,1
"357","2020-04-24","Buena Vista city","Virginia",51530,5,0
"358","2020-04-24","Frederick","Virginia",51069,87,0
"359","2020-04-24","Harrisonburg city","Virginia",51660,355,9
"360","2020-04-24","Highland","Virginia",51091,1,0
"361","2020-04-24","Lexington city","Virginia",51678,3,0
"362","2020-04-24","Page","Virginia",51139,30,0
"363","2020-04-24","Rockbridge","Virginia",51163,5,0
"364","2020-04-24","Rockingham","Virginia",51165,176,1
"365","2020-04-24","Shenandoah","Virginia",51171,65,1
"366","2020-04-24","Staunton city","Virginia",51790,10,0
"367","2020-04-24","Waynesboro city","Virginia",51820,10,0
"368","2020-04-24","Winchester city","Virginia",51840,31,0
"369","2020-04-25","Alleghany","Virginia",51005,5,0
"370","2020-04-25","Augusta","Virginia",51015,36,1
"371","2020-04-25","Buena Vista city","Virginia",51530,5,0
"372","2020-04-25","Frederick","Virginia",51069,93,0
"373","2020-04-25","Harrisonburg city","Virginia",51660,370,9
"374","2020-04-25","Highland","Virginia",51091,1,0
"375","2020-04-25","Lexington city","Virginia",51678,3,0
"376","2020-04-25","Page","Virginia",51139,82,0
"377","2020-04-25","Rockbridge","Virginia",51163,5,0
"378","2020-04-25","Rockingham","Virginia",51165,184,1
"379","2020-04-25","Shenandoah","Virginia",51171,72,1
"380","2020-04-25","Staunton city","Virginia",51790,10,0
"381","2020-04-25","Waynesboro city","Virginia",51820,10,0
"382","2020-04-25","Winchester city","Virginia",51840,33,0
"383","2020-04-26","Alleghany","Virginia",51005,5,0
"384","2020-04-26","Augusta","Virginia",51015,36,1
"385","2020-04-26","Buena Vista city","Virginia",51530,5,0
"386","2020-04-26","Frederick","Virginia",51069,93,0
"387","2020-04-26","Harrisonburg city","Virginia",51660,371,9
"388","2020-04-26","Highland","Virginia",51091,1,0
"389","2020-04-26","Lexington city","Virginia",51678,3,0
"390","2020-04-26","Page","Virginia",51139,84,0
"391","2020-04-26","Rockbridge","Virginia",51163,5,0
"392","2020-04-26","Rockingham","Virginia",51165,184,1
"393","2020-04-26","Shenandoah","Virginia",51171,74,1
"394","2020-04-26","Staunton city","Virginia",51790,10,0
"395","2020-04-26","Waynesboro city","Virginia",51820,10,0
"396","2020-04-26","Winchester city","Virginia",51840,33,0
"397","2020-04-27","Alleghany","Virginia",51005,5,0
"398","2020-04-27","Augusta","Virginia",51015,36,1
"399","2020-04-27","Buena Vista city","Virginia",51530,5,0
"400","2020-04-27","Frederick","Virginia",51069,95,0
"401","2020-04-27","Harrisonburg city","Virginia",51660,383,9
"402","2020-04-27","Highland","Virginia",51091,1,0
"403","2020-04-27","Lexington city","Virginia",51678,3,0
"404","2020-04-27","Page","Virginia",51139,87,0
"405","2020-04-27","Rockbridge","Virginia",51163,5,0
"406","2020-04-27","Rockingham","Virginia",51165,193,1
"407","2020-04-27","Shenandoah","Virginia",51171,78,2
"408","2020-04-27","Staunton city","Virginia",51790,10,0
"409","2020-04-27","Waynesboro city","Virginia",51820,11,0
"410","2020-04-27","Winchester city","Virginia",51840,33,0
"411","2020-04-28","Alleghany","Virginia",51005,5,0
"412","2020-04-28","Augusta","Virginia",51015,39,1
"413","2020-04-28","Buena Vista city","Virginia",51530,5,0
"414","2020-04-28","Frederick","Virginia",51069,97,1
"415","2020-04-28","Harrisonburg city","Virginia",51660,406,9
"416","2020-04-28","Highland","Virginia",51091,2,0
"417","2020-04-28","Lexington city","Virginia",51678,3,0
"418","2020-04-28","Page","Virginia",51139,89,0
"419","2020-04-28","Rockbridge","Virginia",51163,5,0
"420","2020-04-28","Rockingham","Virginia",51165,216,1
"421","2020-04-28","Shenandoah","Virginia",51171,79,2
"422","2020-04-28","Staunton city","Virginia",51790,11,0
"423","2020-04-28","Waynesboro city","Virginia",51820,11,0
"424","2020-04-28","Winchester city","Virginia",51840,36,0
"425","2020-04-29","Alleghany","Virginia",51005,6,0
"426","2020-04-29","Augusta","Virginia",51015,41,1
"427","2020-04-29","Buena Vista city","Virginia",51530,5,0
"428","2020-04-29","Frederick","Virginia",51069,101,1
"429","2020-04-29","Harrisonburg city","Virginia",51660,411,11
"430","2020-04-29","Highland","Virginia",51091,2,0
"431","2020-04-29","Lexington city","Virginia",51678,3,0
"432","2020-04-29","Page","Virginia",51139,91,1
"433","2020-04-29","Rockbridge","Virginia",51163,5,0
"434","2020-04-29","Rockingham","Virginia",51165,220,1
"435","2020-04-29","Shenandoah","Virginia",51171,95,2
"436","2020-04-29","Staunton city","Virginia",51790,12,0
"437","2020-04-29","Waynesboro city","Virginia",51820,11,0
"438","2020-04-29","Winchester city","Virginia",51840,36,0
"439","2020-04-30","Alleghany","Virginia",51005,6,0
"440","2020-04-30","Augusta","Virginia",51015,43,1
"441","2020-04-30","Buena Vista city","Virginia",51530,6,0
"442","2020-04-30","Frederick","Virginia",51069,105,1
"443","2020-04-30","Harrisonburg city","Virginia",51660,426,11
"444","2020-04-30","Highland","Virginia",51091,2,0
"445","2020-04-30","Lexington city","Virginia",51678,3,0
"446","2020-04-30","Page","Virginia",51139,100,1
"447","2020-04-30","Rockbridge","Virginia",51163,6,0
"448","2020-04-30","Rockingham","Virginia",51165,240,1
"449","2020-04-30","Shenandoah","Virginia",51171,108,2
"450","2020-04-30","Staunton city","Virginia",51790,12,0
"451","2020-04-30","Waynesboro city","Virginia",51820,11,0
"452","2020-04-30","Winchester city","Virginia",51840,37,0
"453","2020-05-01","Alleghany","Virginia",51005,6,0
"454","2020-05-01","Augusta","Virginia",51015,44,1
"455","2020-05-01","Buena Vista city","Virginia",51530,6,0
"456","2020-05-01","Frederick","Virginia",51069,115,1
"457","2020-05-01","Harrisonburg city","Virginia",51660,456,11
"458","2020-05-01","Highland","Virginia",51091,2,0
"459","2020-05-01","Lexington city","Virginia",51678,4,0
"460","2020-05-01","Page","Virginia",51139,104,1
"461","2020-05-01","Rockbridge","Virginia",51163,7,0
"462","2020-05-01","Rockingham","Virginia",51165,249,1
"463","2020-05-01","Shenandoah","Virginia",51171,120,2
"464","2020-05-01","Staunton city","Virginia",51790,12,0
"465","2020-05-01","Waynesboro city","Virginia",51820,13,0
"466","2020-05-01","Winchester city","Virginia",51840,41,0
"467","2020-05-02","Alleghany","Virginia",51005,6,0
"468","2020-05-02","Augusta","Virginia",51015,45,1
"469","2020-05-02","Buena Vista city","Virginia",51530,6,0
"470","2020-05-02","Frederick","Virginia",51069,115,1
"471","2020-05-02","Harrisonburg city","Virginia",51660,470,15
"472","2020-05-02","Highland","Virginia",51091,2,0
"473","2020-05-02","Lexington city","Virginia",51678,5,0
"474","2020-05-02","Page","Virginia",51139,107,2
"475","2020-05-02","Rockbridge","Virginia",51163,7,0
"476","2020-05-02","Rockingham","Virginia",51165,259,1
"477","2020-05-02","Shenandoah","Virginia",51171,134,2
"478","2020-05-02","Staunton city","Virginia",51790,13,0
"479","2020-05-02","Waynesboro city","Virginia",51820,14,0
"480","2020-05-02","Winchester city","Virginia",51840,46,0
"481","2020-05-03","Alleghany","Virginia",51005,6,0
"482","2020-05-03","Augusta","Virginia",51015,46,1
"483","2020-05-03","Buena Vista city","Virginia",51530,6,0
"484","2020-05-03","Frederick","Virginia",51069,121,1
"485","2020-05-03","Harrisonburg city","Virginia",51660,478,16
"486","2020-05-03","Highland","Virginia",51091,2,0
"487","2020-05-03","Lexington city","Virginia",51678,6,0
"488","2020-05-03","Page","Virginia",51139,109,2
"489","2020-05-03","Rockbridge","Virginia",51163,7,0
"490","2020-05-03","Rockingham","Virginia",51165,265,1
