"","date","county","state","fips","cases","deaths"
"498","2020-05-08","Wythe","Virginia",51197,12,1
"499","2020-05-09","Bristol city","Virginia",51520,2,0
"500","2020-05-09","Buchanan","Virginia",51027,16,0
"501","2020-05-09","Carroll","Virginia",51035,28,0
"502","2020-05-09","Galax city","Virginia",51640,34,0
"503","2020-05-09","Grayson","Virginia",51077,5,0
"504","2020-05-09","Lee","Virginia",51105,10,0
"505","2020-05-09","Norton city","Virginia",51720,2,0
"506","2020-05-09","Russell","Virginia",51167,6,0
"507","2020-05-09","Scott","Virginia",51169,7,2
"508","2020-05-09","Smyth","Virginia",51173,13,0
"509","2020-05-09","Tazewell","Virginia",51185,6,0
"510","2020-05-09","Washington","Virginia",51191,42,3
"511","2020-05-09","Wise","Virginia",51195,22,1
"512","2020-05-09","Wythe","Virginia",51197,13,1
"513","2020-05-10","Bristol city","Virginia",51520,3,0
"514","2020-05-10","Buchanan","Virginia",51027,16,0
"515","2020-05-10","Carroll","Virginia",51035,33,0
"516","2020-05-10","Galax city","Virginia",51640,45,0
"517","2020-05-10","Grayson","Virginia",51077,12,0
