"","date","county","state","fips","cases","deaths"
"468","2020-04-29","Bedford","Virginia",51019,27,0
"469","2020-04-29","Botetourt","Virginia",51023,28,3
"470","2020-04-29","Campbell","Virginia",51031,12,0
"471","2020-04-29","Craig","Virginia",51045,2,0
"472","2020-04-29","Floyd","Virginia",51063,2,0
"473","2020-04-29","Franklin","Virginia",51067,21,0
"474","2020-04-29","Giles","Virginia",51071,4,0
"475","2020-04-29","Lynchburg city","Virginia",51680,52,1
"476","2020-04-29","Montgomery","Virginia",51121,55,1
"477","2020-04-29","Pulaski","Virginia",51155,9,0
"478","2020-04-29","Radford city","Virginia",51750,3,0
"479","2020-04-29","Roanoke","Virginia",51161,47,0
"480","2020-04-29","Roanoke city","Virginia",51770,57,0
"481","2020-04-30","Amherst","Virginia",51009,12,0
"482","2020-04-30","Appomattox","Virginia",51011,20,0
"483","2020-04-30","Bedford","Virginia",51019,30,0
"484","2020-04-30","Botetourt","Virginia",51023,28,3
"485","2020-04-30","Campbell","Virginia",51031,12,0
"486","2020-04-30","Craig","Virginia",51045,3,0
"487","2020-04-30","Floyd","Virginia",51063,2,0
"488","2020-04-30","Franklin","Virginia",51067,21,0
"489","2020-04-30","Giles","Virginia",51071,4,0
"490","2020-04-30","Lynchburg city","Virginia",51680,53,1
"491","2020-04-30","Montgomery","Virginia",51121,56,1
"492","2020-04-30","Pulaski","Virginia",51155,9,0
"493","2020-04-30","Radford city","Virginia",51750,3,0
"494","2020-04-30","Roanoke","Virginia",51161,51,0
"495","2020-04-30","Roanoke city","Virginia",51770,73,0
"496","2020-05-01","Amherst","Virginia",51009,13,0
"497","2020-05-01","Appomattox","Virginia",51011,20,0
"498","2020-05-01","Bedford","Virginia",51019,33,0
"499","2020-05-01","Botetourt","Virginia",51023,28,3
"500","2020-05-01","Campbell","Virginia",51031,12,0
"501","2020-05-01","Craig","Virginia",51045,3,0
"502","2020-05-01","Floyd","Virginia",51063,3,0
"503","2020-05-01","Franklin","Virginia",51067,21,0
"504","2020-05-01","Giles","Virginia",51071,4,0
